,Unnamed: 0,Geographic Area,City,Median Income,percent_completed_hs,poverty_rate,share_white,share_black,share_native_american,share_asian,share_hispanic
21331,21331,OR,Wamic,68000,91.8,16.4,90.6,1.2,2.4,0,12.9
21332,21332,OR,Warm Springs,44612,82.2,35.6,2.6,0.1,91.7,0,8.4
21333,21333,OR,Warren,65625,96,0.9,93.6,0.3,1,1.2,2.9
21334,21334,OR,Warrenton,42606,91.5,16.7,91.5,0.6,1.3,1.1,5.7
21335,21335,OR,Wasco,32813,90.5,33.4,95.6,0.5,0.7,0.2,2
21336,21336,OR,Waterloo,64722,91.6,12.9,96.5,0,1.3,0,5.7
21337,21337,OR,Westfir,42500,93.2,12.5,92.1,0.4,1.6,0.4,2
21338,21338,OR,West Haven-Sylvan,86299,98.7,4,87.4,1,0.3,6.3,4.1
21339,21339,OR,West Linn,85464,98.1,4.8,90.7,0.7,0.3,4,4
21340,21340,OR,Weston,51307,84.5,10.5,83.5,0.3,3.4,3.1,8.5
21341,21341,OR,Westport,40865,87.4,1.9,92.8,0,0.6,0,12.8
21342,21342,OR,West Scio,(X),100,0,85,0,1.7,0,8.3
21343,21343,OR,West Slope,69799,95.7,8.8,85.6,1.9,0.4,4.3,6.7
21344,21344,OR,Wheeler,34896,93.6,9,96.6,0,0.2,0.5,3.4
21345,21345,OR,White City,48144,77,20.7,74.7,1.3,1.3,0.8,28.8
21346,21346,OR,Willamina,40577,85.1,22.8,82.1,0.3,8.8,0.1,6
21347,21347,OR,Williams,34181,95.2,21.9,93.9,0.5,1.8,0.7,3.2
21348,21348,OR,Wilsonville,60672,95.3,10,85.3,1.5,1,3.8,12.1
21349,21349,OR,Wimer,34792,98.1,16.5,95.4,0,1.6,0,4.3
21350,21350,OR,Winchester Bay,56198,91.2,5.9,93.7,0,0.3,0.5,7.9
21351,21351,OR,Winston,32610,89.3,29.3,92.5,0.3,1.6,0.9,4.5
21352,21352,OR,Woodburn,43093,68.1,30,60.4,0.5,2.8,0.8,58.9
21353,21353,OR,Wood Village,37140,74.8,33.2,62.6,2,2.3,3.8,37
21354,21354,OR,Yachats,43352,95.6,15.2,95.2,0.1,1.7,0.6,4.8
21355,21355,OR,Yamhill,70208,95.2,7.9,91.2,0.1,1.3,1.1,5.5
21356,21356,OR,Yoncalla,34375,83.9,23.2,92.3,0,1.7,0.5,4.6
21357,21357,PA,Aaronsburg CDP (Centre,52708,92.2,8.5,99.2,0.2,0,0,0.5
21358,21358,PA,Aaronsburg CDP (Washington,60268,83.1,29.5,90.7,1.5,1.2,0,1.5
21359,21359,PA,Abbottstown,56641,80.7,7.8,92.7,1.4,0.1,1,9.4
21360,21360,PA,Ackermanville,90775,84.3,0,98.2,0.5,1,0.2,2.5
21361,21361,PA,Adamsburg,49583,91.3,18.7,97.7,1.2,0,1.2,0.6
21362,21362,PA,Adamstown,65862,91.7,4.2,92.3,1.1,0.3,4.4,1.7
21363,21363,PA,Adamsville,29375,81,5.9,91,9,0,0,0
21364,21364,PA,Addison,44375,86.5,8.9,98.1,0.5,1,0,0
21365,21365,PA,Akron,54799,85.9,6.5,94.7,1.2,0.2,1.5,3.9
21366,21366,PA,Alba,31875,85.9,22,97.5,1.9,0,0,2.5
21367,21367,PA,Albion,46818,88.8,15.7,96.6,0.9,0.3,0.1,1.8
21368,21368,PA,Albrightsville,(X),92,9.5,94.6,2.5,0,1,6.9
21369,21369,PA,Alburtis,73182,92.1,8.3,93,2,0.1,1.3,5.5
21370,21370,PA,Aldan,62212,94,7.9,76.3,18.5,0.1,2.6,2.1
21371,21371,PA,Alexandria,51932,93.2,9.5,98.6,0.3,0,0.3,1.4
21372,21372,PA,Alfarata,(X),75.2,0,99.3,0,0.7,0,0
21373,21373,PA,Aliquippa,30851,88.2,29.7,57.6,38.6,0.1,0.4,1.3
21374,21374,PA,Alleghenyville,83795,94.4,3.4,98.2,0.4,0,1,1.6
21375,21375,PA,Allenport,30446,89.6,17.6,98.3,0.9,0,0,1.4
21376,21376,PA,Allenport,56125,91,12.3,99.1,0.6,0,0,0.2
21377,21377,PA,Allensville,40625,58.9,7.6,98.6,0.8,0,0,0
21378,21378,PA,Allentown,36930,77.3,26.5,58.5,12.5,0.8,2.2,42.8
21379,21379,PA,Allenwood,48654,78.6,16,95,4.4,0,0.3,1.2
21380,21380,PA,Allison,35943,95.6,15.1,89,8.3,0.2,0.5,0.2
21381,21381,PA,Allison Park,76588,96.7,5.7,94.4,1.5,0.1,3.1,0.9
21382,21382,PA,Allport,(X),85.3,42.9,98.9,0.4,0,0,1.1
21383,21383,PA,Almedia,45750,92.2,13.5,97.6,0.8,0,0.6,0.4
21384,21384,PA,Alsace Manor,43720,84.9,3.2,98.7,0.2,0.2,0,0.6
21385,21385,PA,Altamont,52841,91.8,14,98.3,0.2,0,0.2,1.3
21386,21386,PA,Altoona,36215,89.1,22.1,93.8,3.3,0.1,0.4,1.3
21387,21387,PA,Ambler,57108,91.7,6.6,76.5,12.8,0.2,3.8,7.9
21388,21388,PA,Ambridge,32169,88.1,20.9,77.5,17,0.1,0.4,2.5
21389,21389,PA,Amity Gardens,66736,93.9,6.3,93.3,2.8,0,1.3,2.9
21390,21390,PA,Ancient Oaks,84219,96.3,2,86,2.6,0.2,8.1,4.8
21391,21391,PA,Annville,47043,90.7,14.4,94.4,1.5,0.1,1.4,3.8
21392,21392,PA,Apollo,38250,84.2,20.1,94.4,2.3,0.2,0.5,0.9
21393,21393,PA,Applewold,44167,89,7.2,98.1,0.3,0,0,1
21394,21394,PA,Arcadia University,-,100,-,83.9,8.2,0.2,3.7,7.2
21395,21395,PA,Archbald,50133,92.5,11.7,96.9,1.1,0.2,0.7,1.1
21396,21396,PA,Ardmore,76301,94.1,9.2,79.3,12.9,0.1,4.1,4
21397,21397,PA,Arendtsville,51700,81.4,20.1,83,2.8,0.5,0.5,16.4
21398,21398,PA,Aristes,56250,95.2,8.7,100,0,0,0,0
21399,21399,PA,Arlington Heights,60179,91.8,12.5,77.9,9.6,0.2,4.4,12.7
21400,21400,PA,Armagh,75833,93,0,97.5,0.8,0.8,0,0.8
21401,21401,PA,Arnold,28160,88.2,34.3,74,20,0.2,0.2,2.3
21402,21402,PA,Arnold City,18309,86,13.1,82.3,9.2,0,0.2,1.6
21403,21403,PA,Arnot,53125,79.6,12.6,100,0,0,0,0
21404,21404,PA,Arona,42143,85.1,12.7,100,0,0,0,0
21405,21405,PA,Ashland,34132,86.1,19.9,98.2,0.2,0.1,0.3,1
21406,21406,PA,Ashley,40347,88.1,14,95.2,2.1,0,0.3,2.4
21407,21407,PA,Ashville,37500,85.9,17.1,97.4,0.9,0,0,0.9
21408,21408,PA,Aspers,70947,88.7,9.8,82.6,1.7,0,0,25.4
21409,21409,PA,Aspinwall,64125,96.7,6.1,91.7,1.4,0,5.4,1.9
21410,21410,PA,Atglen,59167,84.9,4.7,89,7.4,0.1,0.2,5.8
21411,21411,PA,Athens,35833,91.3,25.9,97.1,0.9,0.1,0.5,1.4
21412,21412,PA,Atkinson Mills,81500,83.6,8.9,98.3,0,0,0,0
21413,21413,PA,Atlantic,35625,80.5,12.2,100,0,0,0,0
21414,21414,PA,Atlas,47206,89.2,2.9,97.7,1.7,0,0,1.1
21415,21415,PA,Atlasburg,41534,100,10.6,99.5,0,0,0,0.5
21416,21416,PA,Atwood,51500,83.1,7.4,100,0,0,0,0
21417,21417,PA,Auburn,45000,80.6,5.4,97.7,0.4,0,0.3,1.3
21418,21418,PA,Audubon,86944,97.2,5.7,79.5,5.2,0,13.4,2.3
21419,21419,PA,Austin,45833,89.7,12.2,100,0,0,0,0
21420,21420,PA,Avalon,38464,95.3,9.1,87.5,8.7,0.4,0.5,1.2
21421,21421,PA,Avella,63333,84.1,10.7,96.4,1.9,0.2,0.1,1
21422,21422,PA,Avis,50208,91.5,9.4,98.7,0.5,0,0.3,0.5
21423,21423,PA,Avoca,51500,91.9,9.8,97.8,0.7,0,0.3,1.8
21424,21424,PA,Avon,53510,83.8,5,94.8,1.4,0,0.5,7.6
21425,21425,PA,Avondale,68516,57.2,13.6,57.7,8.9,1.4,0.8,59
21426,21426,PA,Avonia,72692,97.4,1.4,98.5,0.1,0,0.6,0.8
21427,21427,PA,Avonmore,40956,88.5,8.9,97.4,1.4,0,0.1,0.5
21428,21428,PA,Baden,37140,91.1,9.3,96.9,1.5,0.1,0.3,0.9
21429,21429,PA,Baidland,71288,90.7,2.5,98.8,0.4,0.1,0.1,1.6
21430,21430,PA,Baileyville,46027,91.7,8.7,95.5,0,1.5,0.5,1.5
21431,21431,PA,Bainbridge,71154,92.2,5.5,97,1.1,0.2,0.2,1.6
21432,21432,PA,Bairdford,77835,96,1.8,99.1,0.4,0,0,1.1
21433,21433,PA,Bakerstown,85950,96.6,3,97.3,0.6,0.3,1,1.8
21434,21434,PA,Baldwin,53660,92.9,8.1,91.6,5.3,0.1,1.2,1.1
21435,21435,PA,Bally,57193,90.2,5.6,97.5,0.6,0.1,0.6,1.4
21436,21436,PA,Bangor,42112,88.3,11.1,94.9,1.2,0.1,0.2,5
21437,21437,PA,Barkeyville,61042,87.6,8.6,96.6,0,0,0.5,5.3
21438,21438,PA,Barrville,(X),20,7.1,98.8,0.6,0,0.6,0
21439,21439,PA,Bath,40147,86.1,16,92.6,2.9,0.3,1,6.6
21440,21440,PA,Baumstown,(X),86.5,0,95,3.6,0,0.7,1.4
21441,21441,PA,Beallsville,56528,88.8,0.2,98.1,0.4,0.2,0.6,0.6
21442,21442,PA,Bear Creek Village,90250,89,16.8,98.4,0,0.8,0.4,0
21443,21443,PA,Bear Lake,33000,73.1,20.3,90.9,0,0,0,7.9
21444,21444,PA,Bear Rocks,67865,98.8,8.5,98.8,0.1,0.3,0.3,0.5
21445,21445,PA,Beaver,47021,94,9,95.9,1.4,0.1,0.9,1.7
21446,21446,PA,Beaverdale,43450,88.4,25.2,99.4,0,0,0,0.1
21447,21447,PA,Beaver Falls,29031,83.7,31.4,75.3,19.3,0.2,0.4,1.2
21448,21448,PA,Beaver Meadows,37179,93.8,17.2,97,0.5,0.1,0.2,2.6
21449,21449,PA,Beaver Springs,34167,84.1,22.6,98.8,0.1,0,0.1,0.1
21450,21450,PA,Beavertown,48646,90.1,12.6,98.3,0.2,0,0.2,0.6
21451,21451,PA,Bechtelsville,63333,91,4.7,98.3,0.2,0.1,0.1,1.3
21452,21452,PA,Bedford,41990,92.5,13.3,96.1,1.2,0.1,0.5,2
21453,21453,PA,Beech Creek,49239,87.6,12.8,99.3,0,0.1,0.1,0.6
21454,21454,PA,Beech Mountain Lakes,81417,94.9,3.9,94,1.9,0.1,0.9,3.5
21455,21455,PA,Belfast,66938,97.8,2,97.4,0.8,0.1,0.8,2.7
21456,21456,PA,Bell Acres,84479,95.4,6.1,94.2,2.7,0.1,1.3,1.3
21457,21457,PA,Bellefonte,42364,90.2,15.1,96.3,1.5,0.1,0.5,1.4
21458,21458,PA,Belle Vernon,26219,81.5,28.3,94.4,3.5,0.2,0.5,1.6
21459,21459,PA,Belleville,38656,89.2,9.3,99.1,0.1,0.1,0,1.6
21460,21460,PA,Bellevue,39877,92.4,15.8,86.8,8.9,0.1,1.1,1.9
21461,21461,PA,Bellwood,47031,92.8,12.2,98.2,0.3,0.2,0.1,1
21462,21462,PA,Belmont,47976,91.4,9.5,96.8,1.1,0,1.1,0.8
21463,21463,PA,Ben Avon,86875,98.6,3,93.7,3.6,0.1,0.8,1.1
21464,21464,PA,Ben Avon Heights,151250,99.6,2.5,97.8,0.3,0,0.3,0.8
21465,21465,PA,Bendersville,57292,84.3,22.3,84.4,1.7,1.1,0.5,21.1
21466,21466,PA,Benson,36250,86.1,27.1,99,0,0.5,0,1
21467,21467,PA,Bentleyville,39224,88.7,25.6,95.4,2.7,0,0.2,0.7
21468,21468,PA,Benton,34792,86.7,28.1,98.7,0.2,0,0.5,1.5
21469,21469,PA,Berlin,38452,86.3,11.3,98.3,0.2,0.1,0.4,0.2
21470,21470,PA,Bernville,48750,85.1,10.4,94.1,1.4,0.3,0.1,7.6
21471,21471,PA,Berrysburg,51827,84.2,4.2,100,0,0,0,0
21472,21472,PA,Berwick,35445,84.4,21.3,94.4,1.5,0.2,0.8,3.7
21473,21473,PA,Berwyn,85093,97.8,4.2,89.3,4.6,0.2,4.1,2.3
21474,21474,PA,Bessemer,44107,90,8.9,98.3,0.1,0,0.4,0.6
21475,21475,PA,Bethany,50000,98.1,11.5,98,1.6,0.4,0,1.6
21476,21476,PA,Bethel,61204,76.9,3,94,0.2,0,1.8,6.2
21477,21477,PA,Bethel Park,70264,95.9,4.4,96.1,1.3,0.1,1.4,1
21478,21478,PA,Bethlehem,47291,87,17.5,76.4,6.9,0.3,2.9,24.4
21479,21479,PA,Beurys Lake,60536,92.5,4.1,100,0,0,0,0.8
21480,21480,PA,Big Bass Lake,56667,88.2,8.3,94.6,2.3,0,0.9,5
21481,21481,PA,Big Beaver,60625,92.4,6.6,97.4,1.5,0,0.2,0.7
21482,21482,PA,Bigler,48063,79.4,30.4,98.5,0,0,0,0.8
21483,21483,PA,Biglerville,46923,81.9,14.2,91.7,0.8,0.1,0.3,19.1
21484,21484,PA,Big Run,41917,94.5,6.6,98.6,0,0.6,0,0.3
21485,21485,PA,Birchwood Lakes,49722,85,29.7,96.3,1.5,0,0.4,6
21486,21486,PA,Bird-in-Hand,45769,59.9,15.7,94.5,2,0,1.7,5.7
21487,21487,PA,Birdsboro,61078,89.9,9.7,95.5,1.4,0.2,0.3,3.2
21488,21488,PA,Birmingham,56250,97.4,3.7,97.8,0,0,1.1,6.7
21489,21489,PA,Black Lick,25000,84.7,18.6,95.8,2.5,0.3,0.1,1.8
21490,21490,PA,Blain,50313,87.4,26.4,99.2,0,0,0,0
21491,21491,PA,Blairsville,41089,93.5,11.9,95.1,2.3,0.3,0.7,1.2
21492,21492,PA,Blakely,39844,92.6,17.8,96.6,1,0.1,0.7,1.8
21493,21493,PA,Blanchard,34688,78.1,2,97.6,0,1.1,0.3,0.4
21494,21494,PA,Blandburg,36607,94.4,13.6,97.5,1.2,0,0.2,0
21495,21495,PA,Blandon,76316,91.5,5.7,91.1,3.6,0.1,1.5,5.9
21496,21496,PA,Blawnox,35833,89.4,13.7,92.9,1.9,0.1,4,0.8
21497,21497,PA,Bloomfield,50093,87.5,12.5,95,1.9,0.1,1.7,1.3
21498,21498,PA,Blooming Valley,52679,90.3,12.7,99.4,0.3,0,0,0.3
21499,21499,PA,Bloomsburg,28071,87.8,34.1,89.6,6.2,0.1,1.6,3.4
21500,21500,PA,Blossburg,44545,86.9,15.9,98.6,0.1,0.4,0.4,1.3
21501,21501,PA,Blue Ball,70313,83.2,4.2,94.3,0.6,0.5,3.1,1.5
21502,21502,PA,Blue Bell,120602,98.7,1.7,87.8,2.9,0,8.1,1.5
21503,21503,PA,Blue Ridge Summit,43487,92.4,7.4,92.9,1.8,0.3,2.2,1.8
21504,21504,PA,Boalsburg,77275,95.7,10.9,93.5,2.2,0.1,2,1.6
21505,21505,PA,Bobtown,38125,85,11.7,96.7,0.4,0.3,0.4,1.5
21506,21506,PA,Boiling Springs,75208,97.9,4.3,96.2,0.6,0.1,1.4,2.1
21507,21507,PA,Bolivar,45938,89.9,11.2,98.9,0,0.4,0.4,0.9
21508,21508,PA,Bonneauville,55167,88.5,11.8,93.4,1.9,0.1,0.9,4.6
21509,21509,PA,Boothwyn,53510,91.9,8.9,87.3,8.1,0.3,1.7,2.6
21510,21510,PA,Boston,(X),100,30.7,95.8,1.1,0,0,1.8
21511,21511,PA,Boswell,28304,87.1,18.6,97.7,0.6,0,0.5,0.4
21512,21512,PA,Bowers,73182,76.9,12.1,97.9,0.6,0.9,0.3,2.1
21513,21513,PA,Bowmanstown,49412,89.8,10.2,96.3,0.5,0.4,0.6,2.7
21514,21514,PA,Bowmansville,71667,92.6,5,97,0.5,0.2,1,1.9
21515,21515,PA,Boyertown,39345,84.7,13.4,97.5,0.5,0,0.6,1.1
21516,21516,PA,Brackenridge,42560,92.5,12.3,93.3,4.3,0.1,0.3,0.7
21517,21517,PA,Braddock,23591,84.7,37.2,22.9,72.7,0.7,0.1,1.9
21518,21518,PA,Braddock Hills,30871,90.4,17.8,68.9,27.9,0.3,0.3,1.4
21519,21519,PA,Bradenville,42471,88.7,6.5,99.1,0.7,0,0.2,0.7
21520,21520,PA,Bradford,31857,85.7,34.4,96.3,1,0.4,0.7,1.4
21521,21521,PA,Bradford Woods,102308,97.9,3.7,97.4,0.6,0,0.9,0.5
21522,21522,PA,Branchdale,42222,92.4,30.6,97.4,0.3,0,0.8,1.3
21523,21523,PA,Brandonville,53333,92.2,10.5,100,0,0,0,0
21524,21524,PA,Brave,45893,77.8,8.5,98.5,0,1,0,0
21525,21525,PA,Breinigsville,86084,96.2,3.9,79.9,5.2,0.5,11.1,7.1
21526,21526,PA,Brentwood,51685,93.3,8.3,95.2,2,0.2,0.8,1.8
21527,21527,PA,Bressler,55917,86.5,18.4,73.7,17.9,0.1,0.5,10.3
21528,21528,PA,Briar Creek,21181,79.3,33,97.4,0.3,0.2,0.5,0.6
21529,21529,PA,Brickerville,80139,90.6,0.5,97.4,1.1,0,0.2,1.4
21530,21530,PA,Bridgeport,52607,89.7,9.4,79.8,7.9,0.3,2.8,12.8
21531,21531,PA,Bridgeville,44893,91.5,9.7,92.2,4.2,0.1,1.2,1.1
21532,21532,PA,Bridgewater,51083,91.2,8.3,92.8,5.3,0,0.4,1
21533,21533,PA,Brisbin,42917,83.5,10.5,98.3,0.2,0.2,0,2.2
21534,21534,PA,Bristol,41701,88.2,14.2,81.1,9.5,0.2,0.6,14.2
21535,21535,PA,Brittany Farms-The Highlands,85917,93.3,1.9,92.6,2.1,0,3.7,2.5
21536,21536,PA,Broad Top City,55313,83.3,13.4,98.5,0,0,0,0.4
21537,21537,PA,Brockway,40438,95,13.8,98.8,0.1,0,0.2,0.3
21538,21538,PA,Brodheadsville,53406,92.4,8.7,88.6,6.6,0.4,0.9,7.6
21539,21539,PA,Brookhaven,65130,90.4,4.8,92.4,3.7,0.1,1.9,2
21540,21540,PA,Brookville,40162,91.9,15.8,97.8,0.4,0.1,0.4,1.1
21541,21541,PA,Broomall,76010,91,3.5,89.1,1.8,0,7.7,1.4
21542,21542,PA,Brownstown,44583,95.1,16.4,99.3,0.1,0,0.1,0.7
21543,21543,PA,Brownstown,59398,77.9,7.2,94.6,0.4,0,2.5,3.2
21544,21544,PA,Brownsville,25819,80.9,30.5,81.4,13.5,0.1,0.1,0.6
21545,21545,PA,Browntown,54330,88.6,2.8,98.4,0.4,0.1,0,1.5
21546,21546,PA,Bruin,43654,84,15.4,98.5,0,0.8,0.4,1.9
21547,21547,PA,Bryn Athyn,97500,94.8,7.3,92.5,2.7,0,2.5,1.2
21548,21548,PA,Bryn Mawr,61932,96.8,19.6,74,10.5,0,10.7,4.9
21549,21549,PA,Buckhorn,47750,91.4,16.6,94,0.9,0,3.5,2.8
21550,21550,PA,Buck Run,30000,89.7,16.2,100,0,0,0,0
21551,21551,PA,Buffington,(X),68,22.4,84.2,14,0,0.3,0.3
21552,21552,PA,Bulger,51250,100,28.9,95.8,0.5,0,0.7,0.7
21553,21553,PA,Burgettstown,42738,87.7,9.5,96,1.7,0.1,0.4,1.4
21554,21554,PA,Burlington,53571,94.7,3.4,97.4,0,0,0,1.3
21555,21555,PA,Burnham,43852,87.7,10.3,98,0.4,0,0.2,1.5
21556,21556,PA,Burnside,38958,89.4,18.1,100,0,0,0,0.4
21557,21557,PA,Butler,29482,88.9,30,93.6,2.7,0.2,0.5,2.4
21558,21558,PA,Byrnedale,46250,94,32.8,96,0.2,0,0.5,0
21559,21559,PA,Cairnbrook,43750,88.3,6.3,99.8,0,0,0,0.2
21560,21560,PA,California,36806,90.4,26.6,91,6.6,0.2,0.5,1.5
21561,21561,PA,Callensburg,33036,71.1,36.8,99.5,0,0.5,0,1
21562,21562,PA,Callery,62250,88.6,6.1,96.4,0,0,0.5,0.5
21563,21563,PA,Callimont,76250,75,7.5,97.6,0,0,0,0
21564,21564,PA,Caln,54934,89.4,12.7,65.2,26.7,0.4,1.3,10.7
21565,21565,PA,Calumet,49297,89.4,10.2,99.3,0.1,0.2,0,0.3
21566,21566,PA,Cambridge Springs,45694,87.5,14.6,84.9,12.8,0.3,0.3,3.5
21567,21567,PA,Campbelltown,65197,95.6,3.2,95,1,0.1,2.3,2.3
21568,21568,PA,Camp Hill,67888,96.1,4.2,88.8,1.8,0.1,6.7,2.7
21569,21569,PA,Canadohta Lake,35500,91.3,7.1,98.8,0,0,0,1.2
21570,21570,PA,Canonsburg,46547,90.7,11.2,87.4,7.6,0.1,1,1.8
21571,21571,PA,Canton,35357,89,21.7,97.4,0.1,0.3,0.1,1.4
21572,21572,PA,Carbondale,32443,86.9,22.4,96.3,1,0.2,0.4,3.1
21573,21573,PA,Carlisle,47672,90.4,18.8,84.3,8.3,0.2,2.3,4.5
21574,21574,PA,Carmichaels,36250,88.6,15.2,96.7,0.8,0,0,0.4
21575,21575,PA,Carnegie,40838,93,23.2,87.7,7.4,0.2,1.6,1.6
21576,21576,PA,Carnot-Moon,57639,93.1,12.5,86.8,6.4,0.1,3.5,2.5
21577,21577,PA,Carrolltown,47614,89.9,10.5,98.8,0.2,0,0,0.5
21578,21578,PA,Carroll Valley,85417,97.6,1.3,97.3,0.6,0.2,0.5,1.4
21579,21579,PA,Cashtown,54000,100,9.3,97.6,0.2,0.2,0,5.9
21580,21580,PA,Cassandra,33750,89.5,17.4,97.3,0,0,0,0
21581,21581,PA,Casselman,43750,86.5,16.3,100,0,0,0,0
21582,21582,PA,Cassville,39583,89,18.4,99.3,0,0,0,0
21583,21583,PA,Castanea,40536,93.3,12,98,0.2,0.1,0.3,0.4
21584,21584,PA,Castle Shannon,47436,93.2,15,93.9,2,0,2.4,1.1
21585,21585,PA,Catasauqua,50243,89.9,17.6,89,3,0.1,0.6,10.5
21586,21586,PA,Catawissa,32333,88.8,19.8,97.1,0.5,0.1,0.2,1.6
21587,21587,PA,Cecil-Bishop,80606,94.4,2.1,97.6,1,0,0.3,0.7
21588,21588,PA,Cedar Crest,31875,79.8,11.9,97.4,0,0,0,1
21589,21589,PA,Cementon,57839,89.1,4.9,90,2.4,0.1,2,6.9
21590,21590,PA,Centerport,43375,87.2,3.8,96.4,0.5,0.5,0,3.6
21591,21591,PA,Centerville borough (Crawford,28125,81.8,22.9,100,0,0,0,0.5
21592,21592,PA,Centerville borough (Washington,49679,91.1,14.8,96.5,1.2,0.2,0.2,1.1
21593,21593,PA,Central City,41875,89.5,12.5,99.7,0,0.1,0,0.1
21594,21594,PA,Centralia,(X),81.8,0,100,0,0,0,0
21595,21595,PA,Centre Hall,58594,94.9,6,99,0.1,0.1,0.3,0.6
21596,21596,PA,Cetronia,57031,94.8,6.2,93,2.4,0,1.5,5.6
21597,21597,PA,Chalfant,49922,93.6,8.9,85.9,8.1,0.8,0.5,0.4
21598,21598,PA,Chalfont,84706,93.5,3.5,94.1,1.4,0.3,3,1.7
21599,21599,PA,Chalkhill,(X),100,0,100,0,0,0,0
21600,21600,PA,Chambersburg,41751,81.1,22.3,77,9.2,0.3,1.4,15.7
21601,21601,PA,Chapman,53750,89.2,14.5,98,0.5,0.5,0,1.5
21602,21602,PA,Charleroi,28309,87.4,27.8,90,5.7,0.1,1,1.9
21603,21603,PA,Chase,78929,95.4,5.5,97.8,0.3,0,0.9,1.1
21604,21604,PA,Cherry Tree,35865,85.8,20.5,98.9,0,0,0.3,1.1
21605,21605,PA,Cherry Valley,43750,100,3.8,98.5,1.5,0,0,0
21606,21606,PA,Cherryville,69523,97.1,2,96.5,0.9,0,1.5,3.1
21607,21607,PA,Chester,27365,79.5,34.6,17.2,74.7,0.4,0.6,9
21608,21608,PA,Chesterbrook,108072,97.8,2.9,79.1,3.6,0,15.7,2.4
21609,21609,PA,Chester Heights,78785,96.7,4.4,92.1,3.3,0,3.2,1.5
21610,21610,PA,Chester Hill,40000,89,25.9,96.9,0.6,0,0.9,0.6
21611,21611,PA,Chest Springs,47500,90.4,15.3,100,0,0,0,0
21612,21612,PA,Cheswick,54573,95.8,8.1,98.8,0.2,0.1,0.4,0.6
21613,21613,PA,Chevy Chase Heights,36165,92.3,16,86.8,9,0.6,0.5,0.7
21614,21614,PA,Chewton,52981,90.3,10.1,98.6,0.4,0,0.4,0.8
21615,21615,PA,Cheyney University,-,100,0,2.7,92.6,0.7,0.2,3.9
21616,21616,PA,Chicora,44318,97,10.5,98.9,0.2,0,0.3,0.4
21617,21617,PA,Chinchilla,50441,93.9,8.3,96.9,0.5,0.1,1.2,1.3
21618,21618,PA,Christiana,52321,80.6,13.5,90.9,6,0.2,0.3,6.8
21619,21619,PA,Church Hill,55046,93.7,3.5,98.5,0.2,0.2,0.7,0.6
21620,21620,PA,Churchill,86616,99,2.8,81.9,13.8,0,2.7,1.8
21621,21621,PA,Churchtown,70000,73.8,0,98.5,0,1.1,0,0.6
21622,21622,PA,Churchville,122382,98.3,1.9,96.4,0.5,0,2.1,1.2
21623,21623,PA,Clairton,30207,91.8,28.6,58.5,37.6,0.1,0.3,1.6
21624,21624,PA,Clarence,49219,90.9,6.7,99.7,0,0.3,0,0.3
21625,21625,PA,Clarendon,33542,80.9,30.4,98.9,0.7,0.2,0,0.7
21626,21626,PA,Clarion,33922,93.5,33,91,5,0.1,1.9,1
21627,21627,PA,Clark,64318,91.9,11.2,98.4,0.2,0,0,0.5
21628,21628,PA,Clarks Green,74554,98.8,3.2,96.6,0.7,0.1,2,1.5
21629,21629,PA,Clarks Summit,63125,94.8,2,97,0.7,0,1.2,1.4
21630,21630,PA,Clarksville,58125,85.5,19.5,97.4,2.2,0,0,0.4
21631,21631,PA,Clay,49191,74.7,17.2,94.5,0.3,0.3,2.8,2.6
21632,21632,PA,Claysburg,41250,85.9,21.7,98.2,0.4,0,0.1,0.9
21633,21633,PA,Claysville,45000,90.1,15.8,97.1,0.5,0.4,0.4,0.6
21634,21634,PA,Clearfield,37070,88.1,16.8,97.3,0.8,0.1,0.4,0.9
21635,21635,PA,Cleona,58017,95.2,4.9,95.4,1,0.3,1,3.1
21636,21636,PA,Clifton Heights,42129,90.3,13.3,82.3,11.4,0.2,3.3,2.2
21637,21637,PA,Clinton,57174,100,13.4,99.3,0.5,0.2,0,0.7
21638,21638,PA,Clintonville,45865,91.2,15.2,97.8,0,0.4,1.2,1
21639,21639,PA,Clymer,34100,90.3,19.7,98.5,0.5,0.1,0.2,0.5
21640,21640,PA,Coal Center,40000,75,37.3,92.8,2.9,0,0.7,0
21641,21641,PA,Coaldale borough (Bedford,40000,79.6,23.3,95,2.5,0,0,0
21642,21642,PA,Coaldale borough (Schuylkill,31398,86.5,30.4,96.1,0.7,0.1,0.7,3.3
21643,21643,PA,Coalmont,40000,88.6,14.2,99.1,0,0,0,0
21644,21644,PA,Coalport,27917,92,23.2,97.9,0,0,0.2,0.6
21645,21645,PA,Coatesville,34716,78.1,35.3,38,46.4,0.5,0.8,23
21646,21646,PA,Coburn,68250,89.5,2.1,97.9,0.8,0,0,1.7
21647,21647,PA,Cochranton,53242,92.9,4.1,98.2,0.3,0,0.4,0.9
21648,21648,PA,Cochranville,65208,87.6,2.4,89.8,1.3,0,2.4,9.3
21649,21649,PA,Cokeburg,33500,86.9,23.3,97,1,0,0.5,0.3
21650,21650,PA,Collegeville,91875,95.6,5.2,89.4,4,0.2,3.8,2.4
21651,21651,PA,Collingdale,46933,90.9,16.1,55.9,36.3,0.3,2.9,3.1
21652,21652,PA,Collinsburg,43482,94.2,11.3,97.7,1.1,0,0.2,0.5
21653,21653,PA,Colonial Park,50669,91.3,6,72.9,15.9,0.2,4.6,7.8
